OBJECTID,MUID,SEQN,SNAM,S5ID,CMPPCT,NLAYERS,HYDGRP,SOL_ZMX,ANION_EXCL,SOL_CRK,TEXTURE,SOL_Z1,SOL_BD1,SOL_AWC1,SOL_K1,SOL_CBN1,CLAY1,SILT1,SAND1,ROCK1,SOL_ALB1,USLE_K1,SOL_EC1,SOL_Z2,SOL_BD2,SOL_AWC2,SOL_K2,SOL_CBN2,CLAY2,SILT2,SAND2,ROCK2,SOL_ALB2,USLE_K2,SOL_EC2,SOL_Z3,SOL_BD3,SOL_AWC3,SOL_K3,SOL_CBN3,CLAY3,SILT3,SAND3,ROCK3,SOL_ALB3,USLE_K3,SOL_EC3,SOL_Z4,SOL_BD4,SOL_AWC4,SOL_K4,SOL_CBN4,CLAY4,SILT4,SAND4,ROCK4,SOL_ALB4,USLE_K4,SOL_EC4,SOL_Z5,SOL_BD5,SOL_AWC5,SOL_K5,SOL_CBN5,CLAY5,SILT5,SAND5,ROCK5,SOL_ALB5,USLE_K5,SOL_EC5,SOL_Z6,SOL_BD6,SOL_AWC6,SOL_K6,SOL_CBN6,CLAY6,SILT6,SAND6,ROCK6,SOL_ALB6,USLE_K6,SOL_EC6,SOL_Z7,SOL_BD7,SOL_AWC7,SOL_K7,SOL_CBN7,CLAY7,SILT7,SAND7,ROCK7,SOL_ALB7,USLE_K7,SOL_EC7,SOL_Z8,SOL_BD8,SOL_AWC8,SOL_K8,SOL_CBN8,CLAY8,SILT8,SAND8,ROCK8,SOL_ALB8,USLE_K8,SOL_EC8,SOL_Z9,SOL_BD9,SOL_AWC9,SOL_K9,SOL_CBN9,CLAY9,SILT9,SAND9,ROCK9,SOL_ALB9,USLE_K9,SOL_EC9,SOL_Z10,SOL_BD10,SOL_AWC10,SOL_K10,SOL_CBN10,CLAY10,SILT10,SAND10,ROCK10,SOL_ALB10,USLE_K10,SOL_EC10,SOL_CAL1,SOL_CAL2,SOL_CAL3,SOL_CAL4,SOL_CAL5,SOL_CAL6,SOL_CAL7,SOL_CAL8,SOL_CAL9,SOL_CAL10,SOL_PH1,SOL_PH2,SOL_PH3,SOL_PH4,SOL_PH5,SOL_PH6,SOL_PH7,SOL_PH8,SOL_PH9,SOL_PH10
452,xxx,0.0,DSOLMap_1413-N-co,xxx,0.0,6.0,C,2000.0,0.5,0.5,WIT_texture,50.0,0.9263,0.2162,0.001805086051888004,10.96,17.83,39.16,43.0,10.89,0.2137,0.139,0.0,100.0,1.107,0.2164,0.0017202568713074748,9.21,18.16,38.8,43.03,11.46,0.214,0.139,0.0,300.0,1.224,0.2097,0.0016137272026714613,5.406,18.84,37.53,43.62,11.86,0.2151,0.1432,0.0,600.0,1.325,0.1962,0.0014746468019522217,4.598,19.2,36.28,44.53,14.31,0.2155,0.1467,0.0,1000.0,1.351,0.1913,0.0014919085538145386,4.457,18.84,35.66,45.5,15.52,0.2157,0.148,0.0,2000.0,1.378,0.1875,0.0014943745183662984,4.3,18.69,34.94,46.38,16.22,0.216,0.1487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
453,xxx,0.0,DSOLMap_1413-N-co,xxx,0.0,6.0,C,2000.0,0.5,0.5,WIT_texture,50.0,0.9263,0.2162,0.001805086051888004,10.96,17.83,39.16,43.0,10.89,0.2137,0.139,0.0,100.0,1.107,0.2164,0.0017202568713074748,9.21,18.16,38.8,43.03,11.46,0.214,0.139,0.0,300.0,1.224,0.2097,0.0016137272026714613,5.406,18.84,37.53,43.62,11.86,0.2151,0.1432,0.0,600.0,1.325,0.1962,0.0014746468019522217,4.598,19.2,36.28,44.53,14.31,0.2155,0.1467,0.0,1000.0,1.351,0.1913,0.0014919085538145386,4.457,18.84,35.66,45.5,15.52,0.2157,0.148,0.0,2000.0,1.378,0.1875,0.0014943745183662984,4.3,18.69,34.94,46.38,16.22,0.216,0.1487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
454,xxx,0.0,DSOLMap_1413-Nm-ca,xxx,0.0,6.0,C,2000.0,0.5,0.5,WIT_texture,50.0,0.9263,0.2162,18.802979707166706,10.96,17.83,39.16,43.0,10.89,0.2137,0.139,0.0,100.0,1.107,0.2164,17.919342409452863,9.21,18.16,38.8,43.03,11.46,0.214,0.139,0.0,300.0,1.224,0.2097,16.809658361161055,5.406,18.84,37.53,43.62,11.86,0.2151,0.1432,0.0,600.0,1.325,0.1962,15.360904187002308,4.598,19.2,36.28,44.53,14.31,0.2155,0.1467,0.0,1000.0,1.351,0.1913,15.540714102234778,4.457,18.84,35.66,45.5,15.52,0.2157,0.148,0.0,2000.0,1.378,0.1875,15.566401232982274,4.3,18.69,34.94,46.38,16.22,0.216,0.1487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
455,xxx,0.0,DSOLMap_1416-Jms-pu,xxx,0.0,6.0,C,2000.0,0.5,0.5,WIT_texture,50.0,0.8296,0.2101,16.987272434348316,12.12,12.75,36.47,50.78,16.47,0.2142,0.1399,0.0,100.0,1.017,0.2179,16.716610278717578,9.79,12.76,35.94,51.28,17.11,0.2144,0.1398,0.0,300.0,1.151,0.2123,17.14193652328017,5.152,12.85,33.7,53.47,18.14,0.217,0.143,0.0,600.0,1.293,0.1992,16.352505236023845,4.008,13.055,31.94,55.0,21.47,0.2181,0.1466,0.0,1000.0,1.352,0.1957,16.336394393426776,3.785,12.945,31.12,55.94,22.97,0.2185,0.1481,0.0,2000.0,1.379,0.1925,16.46528113420332,3.768,12.95,30.27,56.72,23.84,0.2188,0.1489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
456,xxx,0.0,DSOLMap_1416-Q-br2,xxx,0.0,6.0,C,2000.0,0.5,0.5,WIT_texture,50.0,0.8296,0.2101,0.03941047204768809,12.12,12.75,36.47,50.78,16.47,0.2142,0.1399,0.0,100.0,1.017,0.2179,0.03878253584662478,9.79,12.76,35.94,51.28,17.11,0.2144,0.1398,0.0,300.0,1.151,0.2123,0.03976929273400999,5.152,12.85,33.7,53.47,18.14,0.217,0.143,0.0,600.0,1.293,0.1992,0.037937812147575314,4.008,13.055,31.94,55.0,21.47,0.2181,0.1466,0.0,1000.0,1.352,0.1957,0.03790043499275012,3.785,12.945,31.12,55.94,22.97,0.2185,0.1481,0.0,2000.0,1.379,0.1925,0.0381994522313517,3.768,12.95,30.27,56.72,23.84,0.2188,0.1489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
457,xxx,0.0,DSOLMap_1416-Q-br2,xxx,0.0,6.0,C,2000.0,0.5,0.5,WIT_texture,50.0,0.8296,0.2101,0.03941047204768809,12.12,12.75,36.47,50.78,16.47,0.2142,0.1399,0.0,100.0,1.017,0.2179,0.03878253584662478,9.79,12.76,35.94,51.28,17.11,0.2144,0.1398,0.0,300.0,1.151,0.2123,0.03976929273400999,5.152,12.85,33.7,53.47,18.14,0.217,0.143,0.0,600.0,1.293,0.1992,0.037937812147575314,4.008,13.055,31.94,55.0,21.47,0.2181,0.1466,0.0,1000.0,1.352,0.1957,0.03790043499275012,3.785,12.945,31.12,55.94,22.97,0.2185,0.1481,0.0,2000.0,1.379,0.1925,0.0381994522313517,3.768,12.95,30.27,56.72,23.84,0.2188,0.1489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
458,xxx,0.0,DSOLMap_1416-N-br2,xxx,0.0,6.0,C,2000.0,0.5,0.5,WIT_texture,50.0,0.8296,0.2101,0.03941047204768809,12.12,12.75,36.47,50.78,16.47,0.2142,0.1399,0.0,100.0,1.017,0.2179,0.03878253584662478,9.79,12.76,35.94,51.28,17.11,0.2144,0.1398,0.0,300.0,1.151,0.2123,0.03976929273400999,5.152,12.85,33.7,53.47,18.14,0.217,0.143,0.0,600.0,1.293,0.1992,0.037937812147575314,4.008,13.055,31.94,55.0,21.47,0.2181,0.1466,0.0,1000.0,1.352,0.1957,0.03790043499275012,3.785,12.945,31.12,55.94,22.97,0.2185,0.1481,0.0,2000.0,1.379,0.1925,0.0381994522313517,3.768,12.95,30.27,56.72,23.84,0.2188,0.1489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
459,xxx,0.0,DSOLMap_1416-Qh-al,xxx,0.0,6.0,C,2000.0,0.5,0.5,WIT_texture,50.0,0.8296,0.2101,169872.72434348316,12.12,12.75,36.47,50.78,16.47,0.2142,0.1399,0.0,100.0,1.017,0.2179,167166.10278717577,9.79,12.76,35.94,51.28,17.11,0.2144,0.1398,0.0,300.0,1.151,0.2123,171419.36523280168,5.152,12.85,33.7,53.47,18.14,0.217,0.143,0.0,600.0,1.293,0.1992,163525.05236023845,4.008,13.055,31.94,55.0,21.47,0.2181,0.1466,0.0,1000.0,1.352,0.1957,163363.94393426777,3.785,12.945,31.12,55.94,22.97,0.2185,0.1481,0.0,2000.0,1.379,0.1925,164652.81134203318,3.768,12.95,30.27,56.72,23.84,0.2188,0.1489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
460,xxx,0.0,DSOLMap_1416-Qh-al,xxx,0.0,6.0,C,2000.0,0.5,0.5,WIT_texture,50.0,0.8296,0.2101,169872.72434348316,12.12,12.75,36.47,50.78,16.47,0.2142,0.1399,0.0,100.0,1.017,0.2179,167166.10278717577,9.79,12.76,35.94,51.28,17.11,0.2144,0.1398,0.0,300.0,1.151,0.2123,171419.36523280168,5.152,12.85,33.7,53.47,18.14,0.217,0.143,0.0,600.0,1.293,0.1992,163525.05236023845,4.008,13.055,31.94,55.0,21.47,0.2181,0.1466,0.0,1000.0,1.352,0.1957,163363.94393426777,3.785,12.945,31.12,55.94,22.97,0.2185,0.1481,0.0,2000.0,1.379,0.1925,164652.81134203318,3.768,12.95,30.27,56.72,23.84,0.2188,0.1489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
461,xxx,0.0,DSOLMap_1416-Qh-al,xxx,0.0,6.0,C,2000.0,0.5,0.5,WIT_texture,50.0,0.8296,0.2101,169872.72434348316,12.12,12.75,36.47,50.78,16.47,0.2142,0.1399,0.0,100.0,1.017,0.2179,167166.10278717577,9.79,12.76,35.94,51.28,17.11,0.2144,0.1398,0.0,300.0,1.151,0.2123,171419.36523280168,5.152,12.85,33.7,53.47,18.14,0.217,0.143,0.0,600.0,1.293,0.1992,163525.05236023845,4.008,13.055,31.94,55.0,21.47,0.2181,0.1466,0.0,1000.0,1.352,0.1957,163363.94393426777,3.785,12.945,31.12,55.94,22.97,0.2185,0.1481,0.0,2000.0,1.379,0.1925,164652.81134203318,3.768,12.95,30.27,56.72,23.84,0.2188,0.1489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
462,xxx,0.0,DSOLMap_1416-Q-gl,xxx,0.0,6.0,C,2000.0,0.5,0.5,WIT_texture,50.0,0.8296,0.2101,52.72,12.12,12.75,36.47,50.78,16.47,0.2142,0.1399,0.0,100.0,1.017,0.2179,51.88,9.79,12.76,35.94,51.28,17.11,0.2144,0.1398,0.0,300.0,1.151,0.2123,53.2,5.152,12.85,33.7,53.47,18.14,0.217,0.143,0.0,600.0,1.293,0.1992,50.75,4.008,13.055,31.94,55.0,21.47,0.2181,0.1466,0.0,1000.0,1.352,0.1957,50.7,3.785,12.945,31.12,55.94,22.97,0.2185,0.1481,0.0,2000.0,1.379,0.1925,51.1,3.768,12.95,30.27,56.72,23.84,0.2188,0.1489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
463,xxx,0.0,DSOLMap_1416-Nm-si,xxx,0.0,6.0,C,2000.0,0.5,0.5,WIT_texture,50.0,0.8296,0.2101,0.005775672627678427,12.12,12.75,36.47,50.78,16.47,0.2142,0.1399,0.0,100.0,1.017,0.2179,0.005683647494763976,9.79,12.76,35.94,51.28,17.11,0.2144,0.1398,0.0,300.0,1.151,0.2123,0.005828258417915257,5.152,12.85,33.7,53.47,18.14,0.217,0.143,0.0,600.0,1.293,0.1992,0.005559851780248108,4.008,13.055,31.94,55.0,21.47,0.2181,0.1466,0.0,1000.0,1.352,0.1957,0.005554374093765104,3.785,12.945,31.12,55.94,22.97,0.2185,0.1481,0.0,2000.0,1.379,0.1925,0.005598195585629129,3.768,12.95,30.27,56.72,23.84,0.2188,0.1489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
464,xxx,0.0,DSOLMap_1416-Nm-si,xxx,0.0,6.0,C,2000.0,0.5,0.5,WIT_texture,50.0,0.8296,0.2101,0.005775672627678427,12.12,12.75,36.47,50.78,16.47,0.2142,0.1399,0.0,100.0,1.017,0.2179,0.005683647494763976,9.79,12.76,35.94,51.28,17.11,0.2144,0.1398,0.0,300.0,1.151,0.2123,0.005828258417915257,5.152,12.85,33.7,53.47,18.14,0.217,0.143,0.0,600.0,1.293,0.1992,0.005559851780248108,4.008,13.055,31.94,55.0,21.47,0.2181,0.1466,0.0,1000.0,1.352,0.1957,0.005554374093765104,3.785,12.945,31.12,55.94,22.97,0.2185,0.1481,0.0,2000.0,1.379,0.1925,0.005598195585629129,3.768,12.95,30.27,56.72,23.84,0.2188,0.1489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
465,xxx,0.0,DSOLMap_1416-Nm-si,xxx,0.0,6.0,C,2000.0,0.5,0.5,WIT_texture,50.0,0.8296,0.2101,0.005775672627678427,12.12,12.75,36.47,50.78,16.47,0.2142,0.1399,0.0,100.0,1.017,0.2179,0.005683647494763976,9.79,12.76,35.94,51.28,17.11,0.2144,0.1398,0.0,300.0,1.151,0.2123,0.005828258417915257,5.152,12.85,33.7,53.47,18.14,0.217,0.143,0.0,600.0,1.293,0.1992,0.005559851780248108,4.008,13.055,31.94,55.0,21.47,0.2181,0.1466,0.0,1000.0,1.352,0.1957,0.005554374093765104,3.785,12.945,31.12,55.94,22.97,0.2185,0.1481,0.0,2000.0,1.379,0.1925,0.005598195585629129,3.768,12.95,30.27,56.72,23.84,0.2188,0.1489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
466,xxx,0.0,DSOLMap_1416-Nm-si,xxx,0.0,6.0,C,2000.0,0.5,0.5,WIT_texture,50.0,0.8296,0.2101,0.005775672627678427,12.12,12.75,36.47,50.78,16.47,0.2142,0.1399,0.0,100.0,1.017,0.2179,0.005683647494763976,9.79,12.76,35.94,51.28,17.11,0.2144,0.1398,0.0,300.0,1.151,0.2123,0.005828258417915257,5.152,12.85,33.7,53.47,18.14,0.217,0.143,0.0,600.0,1.293,0.1992,0.005559851780248108,4.008,13.055,31.94,55.0,21.47,0.2181,0.1466,0.0,1000.0,1.352,0.1957,0.005554374093765104,3.785,12.945,31.12,55.94,22.97,0.2185,0.1481,0.0,2000.0,1.379,0.1925,0.005598195585629129,3.768,12.95,30.27,56.72,23.84,0.2188,0.1489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
467,xxx,0.0,DSOLMap_1416-Q-br1,xxx,0.0,6.0,C,2000.0,0.5,0.5,WIT_texture,50.0,0.8296,0.2101,0.02785912679233124,12.12,12.75,36.47,50.78,16.47,0.2142,0.1399,0.0,100.0,1.017,0.2179,0.027415240857096828,9.79,12.76,35.94,51.28,17.11,0.2144,0.1398,0.0,300.0,1.151,0.2123,0.02811277589817948,5.152,12.85,33.7,53.47,18.14,0.217,0.143,0.0,600.0,1.293,0.1992,0.026818108587079108,4.008,13.055,31.94,55.0,21.47,0.2181,0.1466,0.0,1000.0,1.352,0.1957,0.026791686805219917,3.785,12.945,31.12,55.94,22.97,0.2185,0.1481,0.0,2000.0,1.379,0.1925,0.027003061060093446,3.768,12.95,30.27,56.72,23.84,0.2188,0.1489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
468,xxx,0.0,DSOLMap_1416-Q-br1,xxx,0.0,6.0,C,2000.0,0.5,0.5,WIT_texture,50.0,0.8296,0.2101,0.02785912679233124,12.12,12.75,36.47,50.78,16.47,0.2142,0.1399,0.0,100.0,1.017,0.2179,0.027415240857096828,9.79,12.76,35.94,51.28,17.11,0.2144,0.1398,0.0,300.0,1.151,0.2123,0.02811277589817948,5.152,12.85,33.7,53.47,18.14,0.217,0.143,0.0,600.0,1.293,0.1992,0.026818108587079108,4.008,13.055,31.94,55.0,21.47,0.2181,0.1466,0.0,1000.0,1.352,0.1957,0.026791686805219917,3.785,12.945,31.12,55.94,22.97,0.2185,0.1481,0.0,2000.0,1.379,0.1925,0.027003061060093446,3.768,12.95,30.27,56.72,23.84,0.2188,0.1489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
469,xxx,0.0,DSOLMap_1416-Q-br1,xxx,0.0,6.0,C,2000.0,0.5,0.5,WIT_texture,50.0,0.8296,0.2101,0.02785912679233124,12.12,12.75,36.47,50.78,16.47,0.2142,0.1399,0.0,100.0,1.017,0.2179,0.027415240857096828,9.79,12.76,35.94,51.28,17.11,0.2144,0.1398,0.0,300.0,1.151,0.2123,0.02811277589817948,5.152,12.85,33.7,53.47,18.14,0.217,0.143,0.0,600.0,1.293,0.1992,0.026818108587079108,4.008,13.055,31.94,55.0,21.47,0.2181,0.1466,0.0,1000.0,1.352,0.1957,0.026791686805219917,3.785,12.945,31.12,55.94,22.97,0.2185,0.1481,0.0,2000.0,1.379,0.1925,0.027003061060093446,3.768,12.95,30.27,56.72,23.84,0.2188,0.1489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
470,xxx,0.0,DSOLMap_1416-Q-br1,xxx,0.0,6.0,C,2000.0,0.5,0.5,WIT_texture,50.0,0.8296,0.2101,0.02785912679233124,12.12,12.75,36.47,50.78,16.47,0.2142,0.1399,0.0,100.0,1.017,0.2179,0.027415240857096828,9.79,12.76,35.94,51.28,17.11,0.2144,0.1398,0.0,300.0,1.151,0.2123,0.02811277589817948,5.152,12.85,33.7,53.47,18.14,0.217,0.143,0.0,600.0,1.293,0.1992,0.026818108587079108,4.008,13.055,31.94,55.0,21.47,0.2181,0.1466,0.0,1000.0,1.352,0.1957,0.026791686805219917,3.785,12.945,31.12,55.94,22.97,0.2185,0.1481,0.0,2000.0,1.379,0.1925,0.027003061060093446,3.768,12.95,30.27,56.72,23.84,0.2188,0.1489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
